,Japan-Nigeria,Brazil-Spain,Zambia-Germany,Australia-United States,New Zealand-France,Colombia-Canada,Colombia,France,Canada,New Zealand,United States,Germany,Australia,Zambia,Spain,Japan,Brazil,Nigeria
199,"(0, 0)","(0, 1)","(1, 0)","(1, 0)","(0, 0)","(1, 0)",True,True,False,False,True,True,True,False,True,True,True,False
200,"(0, 0)","(0, 1)","(1, 0)","(1, 0)","(0, 0)","(0, 1)",True,True,True,False,True,True,True,False,True,True,False,False
201,"(0, 0)","(0, 1)","(1, 0)","(1, 0)","(1, 0)","(0, 0)",True,True,False,False,True,True,True,False,True,True,True,False
202,"(0, 0)","(0, 1)","(1, 0)","(1, 0)","(1, 0)","(1, 0)",True,True,False,False,True,True,True,False,True,True,True,False
203,"(0, 0)","(0, 1)","(1, 0)","(1, 0)","(1, 0)","(0, 1)",True,True,True,False,True,True,True,False,True,True,False,False
204,"(0, 0)","(0, 1)","(1, 0)","(1, 0)","(0, 1)","(0, 0)",True,True,False,False,True,True,True,False,True,True,True,False
205,"(0, 0)","(0, 1)","(1, 0)","(1, 0)","(0, 1)","(1, 0)",True,True,False,False,True,True,True,False,True,True,True,False
206,"(0, 0)","(0, 1)","(1, 0)","(1, 0)","(0, 1)","(0, 1)",True,True,True,False,True,True,True,False,True,True,False,False
207,"(0, 0)","(0, 1)","(1, 0)","(0, 1)","(0, 0)","(0, 0)",True,True,False,False,True,True,True,False,True,True,True,False
208,"(0, 0)","(0, 1)","(1, 0)","(0, 1)","(0, 0)","(1, 0)",True,True,False,False,True,True,True,False,True,True,True,False
209,"(0, 0)","(0, 1)","(1, 0)","(0, 1)","(0, 0)","(0, 1)",True,True,True,False,True,True,False,False,True,True,True,False
210,"(0, 0)","(0, 1)","(1, 0)","(0, 1)","(1, 0)","(0, 0)",True,True,False,True,True,True,False,False,True,True,True,False
211,"(0, 0)","(0, 1)","(1, 0)","(0, 1)","(1, 0)","(1, 0)",True,True,False,True,True,True,False,False,True,True,True,False
212,"(0, 0)","(0, 1)","(1, 0)","(0, 1)","(1, 0)","(0, 1)",True,True,True,False,True,True,False,False,True,True,True,False
213,"(0, 0)","(0, 1)","(1, 0)","(0, 1)","(0, 1)","(0, 0)",True,True,False,False,True,True,True,False,True,True,True,False
214,"(0, 0)","(0, 1)","(1, 0)","(0, 1)","(0, 1)","(1, 0)",True,True,False,False,True,True,True,False,True,True,True,False
215,"(0, 0)","(0, 1)","(1, 0)","(0, 1)","(0, 1)","(0, 1)",True,True,True,False,True,True,False,False,True,True,True,False
216,"(0, 0)","(0, 1)","(0, 1)","(0, 0)","(0, 0)","(0, 0)",True,True,False,False,True,True,True,False,True,True,True,False
217,"(0, 0)","(0, 1)","(0, 1)","(0, 0)","(0, 0)","(1, 0)",True,True,False,False,True,True,True,False,True,True,True,False
218,"(0, 0)","(0, 1)","(0, 1)","(0, 0)","(0, 0)","(0, 1)",True,True,True,False,True,True,True,False,True,True,False,False
219,"(0, 0)","(0, 1)","(0, 1)","(0, 0)","(1, 0)","(0, 0)",True,True,False,False,True,True,True,False,True,True,True,False
220,"(0, 0)","(0, 1)","(0, 1)","(0, 0)","(1, 0)","(1, 0)",True,True,False,False,True,True,True,False,True,True,True,False
221,"(0, 0)","(0, 1)","(0, 1)","(0, 0)","(1, 0)","(0, 1)",True,True,True,False,True,True,True,False,True,True,False,False
222,"(0, 0)","(0, 1)","(0, 1)","(0, 0)","(0, 1)","(0, 0)",True,True,False,False,True,True,True,False,True,True,True,False
223,"(0, 0)","(0, 1)","(0, 1)","(0, 0)","(0, 1)","(1, 0)",True,True,False,False,True,True,True,False,True,True,True,False
224,"(0, 0)","(0, 1)","(0, 1)","(0, 0)","(0, 1)","(0, 1)",True,True,True,False,True,True,True,False,True,True,False,False
225,"(0, 0)","(0, 1)","(0, 1)","(1, 0)","(0, 0)","(0, 0)",True,True,False,False,True,True,True,False,True,True,True,False
226,"(0, 0)","(0, 1)","(0, 1)","(1, 0)","(0, 0)","(1, 0)",True,True,False,False,True,True,True,False,True,True,True,False
227,"(0, 0)","(0, 1)","(0, 1)","(1, 0)","(0, 0)","(0, 1)",True,True,True,False,True,True,True,False,True,True,False,False
228,"(0, 0)","(0, 1)","(0, 1)","(1, 0)","(1, 0)","(0, 0)",True,True,False,False,True,True,True,False,True,True,True,False
229,"(0, 0)","(0, 1)","(0, 1)","(1, 0)","(1, 0)","(1, 0)",True,True,False,False,True,True,True,False,True,True,True,False
230,"(0, 0)","(0, 1)","(0, 1)","(1, 0)","(1, 0)","(0, 1)",True,True,True,False,True,True,True,False,True,True,False,False
231,"(0, 0)","(0, 1)","(0, 1)","(1, 0)","(0, 1)","(0, 0)",True,True,False,False,True,True,True,False,True,True,True,False
232,"(0, 0)","(0, 1)","(0, 1)","(1, 0)","(0, 1)","(1, 0)",True,True,False,False,True,True,True,False,True,True,True,False
233,"(0, 0)","(0, 1)","(0, 1)","(1, 0)","(0, 1)","(0, 1)",True,True,True,False,True,True,True,False,True,True,False,False
234,"(0, 0)","(0, 1)","(0, 1)","(0, 1)","(0, 0)","(0, 0)",True,True,False,False,True,True,True,False,True,True,True,False
235,"(0, 0)","(0, 1)","(0, 1)","(0, 1)","(0, 0)","(1, 0)",True,True,False,False,True,True,True,False,True,True,True,False
236,"(0, 0)","(0, 1)","(0, 1)","(0, 1)","(0, 0)","(0, 1)",True,True,True,False,True,True,False,False,True,True,True,False
237,"(0, 0)","(0, 1)","(0, 1)","(0, 1)","(1, 0)","(0, 0)",True,True,False,True,True,True,False,False,True,True,True,False
238,"(0, 0)","(0, 1)","(0, 1)","(0, 1)","(1, 0)","(1, 0)",True,True,False,True,True,True,False,False,True,True,True,False
239,"(0, 0)","(0, 1)","(0, 1)","(0, 1)","(1, 0)","(0, 1)",True,True,True,False,True,True,False,False,True,True,True,False
240,"(0, 0)","(0, 1)","(0, 1)","(0, 1)","(0, 1)","(0, 0)",True,True,False,False,True,True,True,False,True,True,True,False
241,"(0, 0)","(0, 1)","(0, 1)","(0, 1)","(0, 1)","(1, 0)",True,True,False,False,True,True,True,False,True,True,True,False
242,"(0, 0)","(0, 1)","(0, 1)","(0, 1)","(0, 1)","(0, 1)",True,True,True,False,True,True,False,False,True,True,True,False
243,"(1, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",True,True,False,False,True,True,True,False,True,True,True,False
244,"(1, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(1, 0)",True,True,False,False,True,True,True,False,True,True,True,False
245,"(1, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 1)",False,True,True,False,True,True,True,False,True,True,True,False
246,"(1, 0)","(0, 0)","(0, 0)","(0, 0)","(1, 0)","(0, 0)",True,True,False,False,True,True,True,False,True,True,True,False
247,"(1, 0)","(0, 0)","(0, 0)","(0, 0)","(1, 0)","(1, 0)",True,True,False,False,True,True,True,False,True,True,True,False
248,"(1, 0)","(0, 0)","(0, 0)","(0, 0)","(1, 0)","(0, 1)",True,False,True,False,True,True,True,False,True,True,True,False
249,"(1, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 1)","(0, 0)",True,True,False,False,True,True,True,False,True,True,True,False
250,"(1, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)",True,True,False,False,True,True,True,False,True,True,True,False
251,"(1, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 1)","(0, 1)",False,True,True,False,True,True,True,False,True,True,True,False
252,"(1, 0)","(0, 0)","(0, 0)","(1, 0)","(0, 0)","(0, 0)",True,True,False,False,True,True,True,False,True,True,True,False
253,"(1, 0)","(0, 0)","(0, 0)","(1, 0)","(0, 0)","(1, 0)",True,True,False,False,True,True,True,False,True,True,True,False
254,"(1, 0)","(0, 0)","(0, 0)","(1, 0)","(0, 0)","(0, 1)",False,True,True,False,True,True,True,False,True,True,True,False
255,"(1, 0)","(0, 0)","(0, 0)","(1, 0)","(1, 0)","(0, 0)",True,True,False,False,True,True,True,False,True,True,True,False
256,"(1, 0)","(0, 0)","(0, 0)","(1, 0)","(1, 0)","(1, 0)",True,True,False,False,True,True,True,False,True,True,True,False
257,"(1, 0)","(0, 0)","(0, 0)","(1, 0)","(1, 0)","(0, 1)",True,False,True,False,True,True,True,False,True,True,True,False
258,"(1, 0)","(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)",True,True,False,False,True,True,True,False,True,True,True,False
259,"(1, 0)","(0, 0)","(0, 0)","(1, 0)","(0, 1)","(1, 0)",True,True,False,False,True,True,True,False,True,True,True,False
260,"(1, 0)","(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 1)",False,True,True,False,True,True,True,False,True,True,True,False
261,"(1, 0)","(0, 0)","(0, 0)","(0, 1)","(0, 0)","(0, 0)",True,True,False,False,True,True,True,False,True,True,True,False
262,"(1, 0)","(0, 0)","(0, 0)","(0, 1)","(0, 0)","(1, 0)",True,True,False,False,True,True,True,False,True,True,True,False
263,"(1, 0)","(0, 0)","(0, 0)","(0, 1)","(0, 0)","(0, 1)",True,True,True,False,True,True,False,False,True,True,True,False
264,"(1, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)",True,True,False,True,True,True,False,False,True,True,True,False
265,"(1, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)","(1, 0)",True,True,False,True,True,True,False,False,True,True,True,False
266,"(1, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 1)",True,True,True,False,True,True,False,False,True,True,True,False
267,"(1, 0)","(0, 0)","(0, 0)","(0, 1)","(0, 1)","(0, 0)",True,True,False,False,True,True,True,False,True,True,True,False
268,"(1, 0)","(0, 0)","(0, 0)","(0, 1)","(0, 1)","(1, 0)",True,True,False,False,True,True,True,False,True,True,True,False
269,"(1, 0)","(0, 0)","(0, 0)","(0, 1)","(0, 1)","(0, 1)",True,True,True,False,True,True,False,False,True,True,True,False
270,"(1, 0)","(0, 0)","(1, 0)","(0, 0)","(0, 0)","(0, 0)",True,True,False,False,True,True,True,False,True,True,True,False
271,"(1, 0)","(0, 0)","(1, 0)","(0, 0)","(0, 0)","(1, 0)",True,True,False,False,True,True,True,False,True,True,True,False
272,"(1, 0)","(0, 0)","(1, 0)","(0, 0)","(0, 0)","(0, 1)",True,True,True,False,True,False,True,False,True,True,True,False
273,"(1, 0)","(0, 0)","(1, 0)","(0, 0)","(1, 0)","(0, 0)",True,True,False,False,True,True,True,False,True,True,True,False
274,"(1, 0)","(0, 0)","(1, 0)","(0, 0)","(1, 0)","(1, 0)",True,True,False,False,True,True,True,False,True,True,True,False
275,"(1, 0)","(0, 0)","(1, 0)","(0, 0)","(1, 0)","(0, 1)",True,True,True,False,True,False,True,False,True,True,True,False
276,"(1, 0)","(0, 0)","(1, 0)","(0, 0)","(0, 1)","(0, 0)",True,True,False,False,True,True,True,False,True,True,True,False
277,"(1, 0)","(0, 0)","(1, 0)","(0, 0)","(0, 1)","(1, 0)",True,True,False,False,True,True,True,False,True,True,True,False
278,"(1, 0)","(0, 0)","(1, 0)","(0, 0)","(0, 1)","(0, 1)",True,True,True,False,True,False,True,False,True,True,True,False
279,"(1, 0)","(0, 0)","(1, 0)","(1, 0)","(0, 0)","(0, 0)",True,True,False,False,True,True,True,False,True,True,True,False
280,"(1, 0)","(0, 0)","(1, 0)","(1, 0)","(0, 0)","(1, 0)",True,True,False,False,True,True,True,False,True,True,True,False
281,"(1, 0)","(0, 0)","(1, 0)","(1, 0)","(0, 0)","(0, 1)",True,True,True,False,True,False,True,False,True,True,True,False
282,"(1, 0)","(0, 0)","(1, 0)","(1, 0)","(1, 0)","(0, 0)",True,True,False,False,True,True,True,False,True,True,True,False
283,"(1, 0)","(0, 0)","(1, 0)","(1, 0)","(1, 0)","(1, 0)",True,True,False,False,True,True,True,False,True,True,True,False
284,"(1, 0)","(0, 0)","(1, 0)","(1, 0)","(1, 0)","(0, 1)",True,True,True,False,True,False,True,False,True,True,True,False
285,"(1, 0)","(0, 0)","(1, 0)","(1, 0)","(0, 1)","(0, 0)",True,True,False,False,True,True,True,False,True,True,True,False
286,"(1, 0)","(0, 0)","(1, 0)","(1, 0)","(0, 1)","(1, 0)",True,True,False,False,True,True,True,False,True,True,True,False
287,"(1, 0)","(0, 0)","(1, 0)","(1, 0)","(0, 1)","(0, 1)",True,True,True,False,True,False,True,False,True,True,True,False
288,"(1, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)",True,True,False,False,True,True,True,False,True,True,True,False
289,"(1, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)","(1, 0)",True,True,False,False,True,True,True,False,True,True,True,False
290,"(1, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 1)",True,True,True,False,True,True,False,False,True,True,True,False
291,"(1, 0)","(0, 0)","(1, 0)","(0, 1)","(1, 0)","(0, 0)",True,True,False,True,True,True,False,False,True,True,True,False
292,"(1, 0)","(0, 0)","(1, 0)","(0, 1)","(1, 0)","(1, 0)",True,True,False,True,True,True,False,False,True,True,True,False
293,"(1, 0)","(0, 0)","(1, 0)","(0, 1)","(1, 0)","(0, 1)",True,True,True,False,True,True,False,False,True,True,True,False
294,"(1, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 1)","(0, 0)",True,True,False,False,True,True,True,False,True,True,True,False
295,"(1, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 1)","(1, 0)",True,True,False,False,True,True,True,False,True,True,True,False
296,"(1, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 1)","(0, 1)",True,True,True,False,True,True,False,False,True,True,True,False
297,"(1, 0)","(0, 0)","(0, 1)","(0, 0)","(0, 0)","(0, 0)",True,True,False,False,True,True,True,False,True,True,True,False
298,"(1, 0)","(0, 0)","(0, 1)","(0, 0)","(0, 0)","(1, 0)",True,True,False,False,True,True,True,False,True,True,True,False
299,"(1, 0)","(0, 0)","(0, 1)","(0, 0)","(0, 0)","(0, 1)",False,True,True,False,True,True,True,False,True,True,True,False
300,"(1, 0)","(0, 0)","(0, 1)","(0, 0)","(1, 0)","(0, 0)",True,True,False,False,True,True,True,False,True,True,True,False
301,"(1, 0)","(0, 0)","(0, 1)","(0, 0)","(1, 0)","(1, 0)",True,True,False,False,True,True,True,False,True,True,True,False
302,"(1, 0)","(0, 0)","(0, 1)","(0, 0)","(1, 0)","(0, 1)",True,False,True,False,True,True,True,False,True,True,True,False
303,"(1, 0)","(0, 0)","(0, 1)","(0, 0)","(0, 1)","(0, 0)",True,True,False,False,True,True,True,False,True,True,True,False
304,"(1, 0)","(0, 0)","(0, 1)","(0, 0)","(0, 1)","(1, 0)",True,True,False,False,True,True,True,False,True,True,True,False
305,"(1, 0)","(0, 0)","(0, 1)","(0, 0)","(0, 1)","(0, 1)",False,True,True,False,True,True,True,False,True,True,True,False
306,"(1, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)",True,True,False,False,True,True,True,False,True,True,True,False
307,"(1, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)","(1, 0)",True,True,False,False,True,True,True,False,True,True,True,False
308,"(1, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 1)",False,True,True,False,True,True,True,False,True,True,True,False
309,"(1, 0)","(0, 0)","(0, 1)","(1, 0)","(1, 0)","(0, 0)",True,True,False,False,True,True,True,False,True,True,True,False
310,"(1, 0)","(0, 0)","(0, 1)","(1, 0)","(1, 0)","(1, 0)",True,True,False,False,True,True,True,False,True,True,True,False
311,"(1, 0)","(0, 0)","(0, 1)","(1, 0)","(1, 0)","(0, 1)",True,False,True,False,True,True,True,False,True,True,True,False
312,"(1, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 1)","(0, 0)",True,True,False,False,True,True,True,False,True,True,True,False
313,"(1, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 1)","(1, 0)",True,True,False,False,True,True,True,False,True,True,True,False
314,"(1, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 1)","(0, 1)",False,True,True,False,True,True,True,False,True,True,True,False
315,"(1, 0)","(0, 0)","(0, 1)","(0, 1)","(0, 0)","(0, 0)",True,True,False,False,True,True,True,False,True,True,True,False
316,"(1, 0)","(0, 0)","(0, 1)","(0, 1)","(0, 0)","(1, 0)",True,True,False,False,True,True,True,False,True,True,True,False
317,"(1, 0)","(0, 0)","(0, 1)","(0, 1)","(0, 0)","(0, 1)",True,True,True,False,True,True,False,False,True,True,True,False
318,"(1, 0)","(0, 0)","(0, 1)","(0, 1)","(1, 0)","(0, 0)",True,True,False,True,True,True,False,False,True,True,True,False
319,"(1, 0)","(0, 0)","(0, 1)","(0, 1)","(1, 0)","(1, 0)",True,True,False,True,True,True,False,False,True,True,True,False
320,"(1, 0)","(0, 0)","(0, 1)","(0, 1)","(1, 0)","(0, 1)",True,True,True,False,True,True,False,False,True,True,True,False
321,"(1, 0)","(0, 0)","(0, 1)","(0, 1)","(0, 1)","(0, 0)",True,True,False,False,True,True,True,False,True,True,True,False
322,"(1, 0)","(0, 0)","(0, 1)","(0, 1)","(0, 1)","(1, 0)",True,True,False,False,True,True,True,False,True,True,True,False
323,"(1, 0)","(0, 0)","(0, 1)","(0, 1)","(0, 1)","(0, 1)",True,True,True,False,True,True,False,False,True,True,True,False
324,"(1, 0)","(1, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",True,True,False,False,True,True,True,False,True,True,True,False
325,"(1, 0)","(1, 0)","(0, 0)","(0, 0)","(0, 0)","(1, 0)",True,True,False,False,True,True,True,False,True,True,True,False
326,"(1, 0)","(1, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 1)",False,True,True,False,True,True,True,False,True,True,True,False
327,"(1, 0)","(1, 0)","(0, 0)","(0, 0)","(1, 0)","(0, 0)",True,True,False,False,True,True,True,False,True,True,True,False
328,"(1, 0)","(1, 0)","(0, 0)","(0, 0)","(1, 0)","(1, 0)",True,True,False,False,True,True,True,False,True,True,True,False
329,"(1, 0)","(1, 0)","(0, 0)","(0, 0)","(1, 0)","(0, 1)",True,False,True,False,True,True,True,False,True,True,True,False
330,"(1, 0)","(1, 0)","(0, 0)","(0, 0)","(0, 1)","(0, 0)",True,True,False,False,True,True,True,False,True,True,True,False
331,"(1, 0)","(1, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)",True,True,False,False,True,True,True,False,True,True,True,False
332,"(1, 0)","(1, 0)","(0, 0)","(0, 0)","(0, 1)","(0, 1)",False,True,True,False,True,True,True,False,True,True,True,False
333,"(1, 0)","(1, 0)","(0, 0)","(1, 0)","(0, 0)","(0, 0)",True,True,False,False,True,True,True,False,True,True,True,False
334,"(1, 0)","(1, 0)","(0, 0)","(1, 0)","(0, 0)","(1, 0)",True,True,False,False,True,True,True,False,True,True,True,False
335,"(1, 0)","(1, 0)","(0, 0)","(1, 0)","(0, 0)","(0, 1)",False,True,True,False,True,True,True,False,True,True,True,False
336,"(1, 0)","(1, 0)","(0, 0)","(1, 0)","(1, 0)","(0, 0)",True,True,False,False,True,True,True,False,True,True,True,False
337,"(1, 0)","(1, 0)","(0, 0)","(1, 0)","(1, 0)","(1, 0)",True,True,False,False,True,True,True,False,True,True,True,False
338,"(1, 0)","(1, 0)","(0, 0)","(1, 0)","(1, 0)","(0, 1)",True,False,True,False,True,True,True,False,True,True,True,False
339,"(1, 0)","(1, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)",True,True,False,False,True,True,True,False,True,True,True,False
340,"(1, 0)","(1, 0)","(0, 0)","(1, 0)","(0, 1)","(1, 0)",True,True,False,False,True,True,True,False,True,True,True,False
341,"(1, 0)","(1, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 1)",False,True,True,False,True,True,True,False,True,True,True,False
342,"(1, 0)","(1, 0)","(0, 0)","(0, 1)","(0, 0)","(0, 0)",True,True,False,False,True,True,True,False,True,True,True,False
343,"(1, 0)","(1, 0)","(0, 0)","(0, 1)","(0, 0)","(1, 0)",True,True,False,False,True,True,True,False,True,True,True,False
344,"(1, 0)","(1, 0)","(0, 0)","(0, 1)","(0, 0)","(0, 1)",True,True,True,False,True,True,False,False,True,True,True,False
345,"(1, 0)","(1, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)",True,True,False,True,True,True,False,False,True,True,True,False
346,"(1, 0)","(1, 0)","(0, 0)","(0, 1)","(1, 0)","(1, 0)",True,True,False,True,True,True,False,False,True,True,True,False
347,"(1, 0)","(1, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 1)",True,True,True,False,True,True,False,False,True,True,True,False
348,"(1, 0)","(1, 0)","(0, 0)","(0, 1)","(0, 1)","(0, 0)",True,True,False,False,True,True,True,False,True,True,True,False
349,"(1, 0)","(1, 0)","(0, 0)","(0, 1)","(0, 1)","(1, 0)",True,True,False,False,True,True,True,False,True,True,True,False
350,"(1, 0)","(1, 0)","(0, 0)","(0, 1)","(0, 1)","(0, 1)",True,True,True,False,True,True,False,False,True,True,True,False
351,"(1, 0)","(1, 0)","(1, 0)","(0, 0)","(0, 0)","(0, 0)",True,True,False,False,True,True,True,False,True,True,True,False
352,"(1, 0)","(1, 0)","(1, 0)","(0, 0)","(0, 0)","(1, 0)",True,True,False,False,True,True,True,False,True,True,True,False
353,"(1, 0)","(1, 0)","(1, 0)","(0, 0)","(0, 0)","(0, 1)",True,True,True,False,True,False,True,False,True,True,True,False
354,"(1, 0)","(1, 0)","(1, 0)","(0, 0)","(1, 0)","(0, 0)",True,True,False,False,True,True,True,False,True,True,True,False
355,"(1, 0)","(1, 0)","(1, 0)","(0, 0)","(1, 0)","(1, 0)",True,True,False,False,True,True,True,False,True,True,True,False
356,"(1, 0)","(1, 0)","(1, 0)","(0, 0)","(1, 0)","(0, 1)",True,True,True,False,True,False,True,False,True,True,True,False
357,"(1, 0)","(1, 0)","(1, 0)","(0, 0)","(0, 1)","(0, 0)",True,True,False,False,True,True,True,False,True,True,True,False
358,"(1, 0)","(1, 0)","(1, 0)","(0, 0)","(0, 1)","(1, 0)",True,True,False,False,True,True,True,False,True,True,True,False
359,"(1, 0)","(1, 0)","(1, 0)","(0, 0)","(0, 1)","(0, 1)",True,True,True,False,True,False,True,False,True,True,True,False
360,"(1, 0)","(1, 0)","(1, 0)","(1, 0)","(0, 0)","(0, 0)",True,True,False,False,True,True,True,False,True,True,True,False
361,"(1, 0)","(1, 0)","(1, 0)","(1, 0)","(0, 0)","(1, 0)",True,True,False,False,True,True,True,False,True,True,True,False
362,"(1, 0)","(1, 0)","(1, 0)","(1, 0)","(0, 0)","(0, 1)",True,True,True,False,True,False,True,False,True,True,True,False
363,"(1, 0)","(1, 0)","(1, 0)","(1, 0)","(1, 0)","(0, 0)",True,True,False,False,True,True,True,False,True,True,True,False
364,"(1, 0)","(1, 0)","(1, 0)","(1, 0)","(1, 0)","(1, 0)",True,True,False,False,True,True,True,False,True,True,True,False
365,"(1, 0)","(1, 0)","(1, 0)","(1, 0)","(1, 0)","(0, 1)",True,True,True,False,True,False,True,False,True,True,True,False
366,"(1, 0)","(1, 0)","(1, 0)","(1, 0)","(0, 1)","(0, 0)",True,True,False,False,True,True,True,False,True,True,True,False
367,"(1, 0)","(1, 0)","(1, 0)","(1, 0)","(0, 1)","(1, 0)",True,True,False,False,True,True,True,False,True,True,True,False
368,"(1, 0)","(1, 0)","(1, 0)","(1, 0)","(0, 1)","(0, 1)",True,True,True,False,True,False,True,False,True,True,True,False
369,"(1, 0)","(1, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)",True,True,False,False,True,True,True,False,True,True,True,False
370,"(1, 0)","(1, 0)","(1, 0)","(0, 1)","(0, 0)","(1, 0)",True,True,False,False,True,True,True,False,True,True,True,False
371,"(1, 0)","(1, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 1)",True,True,True,False,True,True,False,False,True,True,True,False
372,"(1, 0)","(1, 0)","(1, 0)","(0, 1)","(1, 0)","(0, 0)",True,True,False,True,True,True,False,False,True,True,True,False
373,"(1, 0)","(1, 0)","(1, 0)","(0, 1)","(1, 0)","(1, 0)",True,True,False,True,True,True,False,False,True,True,True,False
374,"(1, 0)","(1, 0)","(1, 0)","(0, 1)","(1, 0)","(0, 1)",True,True,True,False,True,True,False,False,True,True,True,False
375,"(1, 0)","(1, 0)","(1, 0)","(0, 1)","(0, 1)","(0, 0)",True,True,False,False,True,True,True,False,True,True,True,False
376,"(1, 0)","(1, 0)","(1, 0)","(0, 1)","(0, 1)","(1, 0)",True,True,False,False,True,True,True,False,True,True,True,False
377,"(1, 0)","(1, 0)","(1, 0)","(0, 1)","(0, 1)","(0, 1)",True,True,True,False,True,True,False,False,True,True,True,False
378,"(1, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)","(0, 0)",True,True,False,False,True,True,True,False,True,True,True,False
379,"(1, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)","(1, 0)",True,True,False,False,True,True,True,False,True,True,True,False
380,"(1, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)","(0, 1)",False,True,True,False,True,True,True,False,True,True,True,False
381,"(1, 0)","(1, 0)","(0, 1)","(0, 0)","(1, 0)","(0, 0)",True,True,False,False,True,True,True,False,True,True,True,False
382,"(1, 0)","(1, 0)","(0, 1)","(0, 0)","(1, 0)","(1, 0)",True,True,False,False,True,True,True,False,True,True,True,False
383,"(1, 0)","(1, 0)","(0, 1)","(0, 0)","(1, 0)","(0, 1)",True,False,True,False,True,True,True,False,True,True,True,False
384,"(1, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 1)","(0, 0)",True,True,False,False,True,True,True,False,True,True,True,False
385,"(1, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 1)","(1, 0)",True,True,False,False,True,True,True,False,True,True,True,False
386,"(1, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 1)","(0, 1)",False,True,True,False,True,True,True,False,True,True,True,False
387,"(1, 0)","(1, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)",True,True,False,False,True,True,True,False,True,True,True,False
388,"(1, 0)","(1, 0)","(0, 1)","(1, 0)","(0, 0)","(1, 0)",True,True,False,False,True,True,True,False,True,True,True,False
389,"(1, 0)","(1, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 1)",False,True,True,False,True,True,True,False,True,True,True,False
390,"(1, 0)","(1, 0)","(0, 1)","(1, 0)","(1, 0)","(0, 0)",True,True,False,False,True,True,True,False,True,True,True,False
391,"(1, 0)","(1, 0)","(0, 1)","(1, 0)","(1, 0)","(1, 0)",True,True,False,False,True,True,True,False,True,True,True,False
392,"(1, 0)","(1, 0)","(0, 1)","(1, 0)","(1, 0)","(0, 1)",True,False,True,False,True,True,True,False,True,True,True,False
393,"(1, 0)","(1, 0)","(0, 1)","(1, 0)","(0, 1)","(0, 0)",True,True,False,False,True,True,True,False,True,True,True,False
394,"(1, 0)","(1, 0)","(0, 1)","(1, 0)","(0, 1)","(1, 0)",True,True,False,False,True,True,True,False,True,True,True,False
395,"(1, 0)","(1, 0)","(0, 1)","(1, 0)","(0, 1)","(0, 1)",False,True,True,False,True,True,True,False,True,True,True,False
396,"(1, 0)","(1, 0)","(0, 1)","(0, 1)","(0, 0)","(0, 0)",True,True,False,False,True,True,True,False,True,True,True,False
397,"(1, 0)","(1, 0)","(0, 1)","(0, 1)","(0, 0)","(1, 0)",True,True,False,False,True,True,True,False,True,True,True,False
398,"(1, 0)","(1, 0)","(0, 1)","(0, 1)","(0, 0)","(0, 1)",True,True,True,False,True,True,False,False,True,True,True,False
399,"(1, 0)","(1, 0)","(0, 1)","(0, 1)","(1, 0)","(0, 0)",True,True,False,True,True,True,False,False,True,True,True,False
