slug,id,season
portland-thorns-fc-vs-washington-spirit-2021-09-04,q1p7f1fueovy8pgz3kg63v2s,2021
orlando-pride-vs-houston-dash-2021-09-05,qaoyyv18w47dm4cagf6i6k9g,2021
kansas-city-current-vs-north-carolina-courage-2021-09-05,qdqyyejuyoa6z2gfjgc8vbx0,2021
houston-dash-vs-chicago-red-stars-2021-09-10,qjkq4d6ns3mkvgioaxwew6c4,2021
orlando-pride-vs-racing-louisville-fc-2021-09-11,qm98z75u41nt7zfnj41fc7x0,2021
north-carolina-courage-vs-portland-thorns-fc-2021-09-12,qs6uogfpwivq056ium9srf9w,2021
washington-spirit-vs-ol-reign-2021-09-12,qpb5t0jpv6xuuz9ehheaxzx0,2021
nj-ny-gotham-fc-vs-north-carolina-courage-2021-09-25,qv4f9utsjzrb66rnisgi1c7o,2021
chicago-red-stars-vs-portland-thorns-fc-2021-09-25,qxtiuexs9i3tsvr4k8pn6qdw,2021
racing-louisville-fc-vs-houston-dash-2021-09-26,r2kjqq64o2cbtl7hjsvz7l78,2021
washington-spirit-vs-kansas-city-current-2021-09-26,r558k6qgrm1hvq5gdf08u9zo,2021
ol-reign-vs-orlando-pride-2021-09-26,r7q29w1ut98143xb0qv7ji8k,2021
nj-ny-gotham-fc-vs-washington-spirit-2021-10-06,ru8crk2s1ccd9bs61r2ss0lw,2021
north-carolina-courage-vs-racing-louisville-fc-2021-10-06,rrf8f8lm6eg12itjvvbmts7o,2021
portland-thorns-fc-vs-houston-dash-2021-10-06,rohcgt5uwxrlmtlp919iy8lw,2021
orlando-pride-vs-nj-ny-gotham-fc-2021-10-09,rwunmjl34ahcw49ge7i6rfo4,2021
washington-spirit-vs-racing-louisville-fc-2021-10-09,rzpfvlm4ql3hvr6g5f0g95w4,2021
kansas-city-current-vs-portland-thorns-fc-2021-10-10,s5c5tzv9dodurnc02ogn5p90,2021
ol-reign-vs-chicago-red-stars-2021-10-10,s830cr1bxw2lebl04tg5ual0,2021
houston-dash-vs-north-carolina-courage-2021-10-10,s2iyaghoh3q4h3xuxoinqq6s,2021
north-carolina-courage-vs-washington-spirit-2021-10-13,raf7gp5mxe2soah11y8ll5w4,2021
kansas-city-current-vs-houston-dash-2021-10-13,rlmtfjjtycd099sr4y5kb1uc,2021
chicago-red-stars-vs-orlando-pride-2021-10-13,riv41ci6izg66fzfu2f7e8lw,2021
portland-thorns-fc-vs-ol-reign-2021-10-13,rg4rit482r59p1muxho6hams,2021
racing-louisville-fc-vs-orlando-pride-2021-10-16,sdm1gh0he88lujldefbzo9p0,2021
chicago-red-stars-vs-kansas-city-current-2021-10-16,sg8h6ujqkv0w5f3w8c4yidck,2021
ol-reign-vs-washington-spirit-2021-10-16,saqlrjgc8z96k83bo0t4dlhw,2021
north-carolina-courage-vs-nj-ny-gotham-fc-2021-10-17,skr03jg5d66zkps6gks7iiok,2021
houston-dash-vs-portland-thorns-fc-2021-10-17,snibvmjyxdydgld6g311395g,2021
kansas-city-current-vs-nj-ny-gotham-fc-2021-10-22,qgutwdolnkuzl7bo74t5z6s4,2021
racing-louisville-fc-vs-nj-ny-gotham-fc-2021-10-28,rd8kofj9p22o5uiaf6lv807o,2021
orlando-pride-vs-chicago-red-stars-2021-10-29,sq623o6nq4p316f443crxlhw,2021
kansas-city-current-vs-ol-reign-2021-10-30,svf4pj7uc1e43xfh49z9ctn8,2021
portland-thorns-fc-vs-north-carolina-courage-2021-10-30,sssq3wt6qkzne8nwssbmxwr8,2021
washington-spirit-vs-houston-dash-2021-10-31,t0z0s3z0164i0y6qzo2eag44,2021
nj-ny-gotham-fc-vs-racing-louisville-fc-2021-10-31,sy18veuz9kkg88llr8z1ojkk,2021
chicago-red-stars-vs-nj-ny-gotham-fc-2021-11-07,bkt93nahutw1111j7kwe0f6dw,2021
washington-spirit-vs-north-carolina-courage-2021-11-07,bkxnuqu5gsjdll31ff19j4k5w,2021
ol-reign-vs-washington-spirit-2021-11-14,db4h5dghhcnpc085lzsk62dck,2021
portland-thorns-fc-vs-chicago-red-stars-2021-11-14,db81mer0176notdp8fqwvd7h0,2021
washington-spirit-vs-chicago-red-stars-2021-11-20,epejc2xqdslm9y344ur3mazv8,2021
houston-dash-vs-chicago-red-stars-2021-04-09,2qcscsfckagjnu2b3505c3w9g,2021 Challenge Cup
portland-thorns-fc-vs-kansas-city-current-2021-04-09,2qfwrc0j3nk6h0suclqlvnt3o,2021 Challenge Cup
north-carolina-courage-vs-washington-spirit-2021-04-10,ecralul64q2mekbk65j6ncoic,2021 Challenge Cup
racing-louisville-fc-vs-orlando-pride-2021-04-10,ecnw0xkln34hzw4dhiy5kvf2s,2021 Challenge Cup
orlando-pride-vs-nj-ny-gotham-fc-2021-04-14,ect8dtuyp85r515gs90a7au50,2021 Challenge Cup
washington-spirit-vs-racing-louisville-fc-2021-04-15,ecvaomtcrohho7ou9azui972s,2021 Challenge Cup
chicago-red-stars-vs-portland-thorns-fc-2021-04-15,2qjrqcq3er96zvrix8xq8s4k4,2021 Challenge Cup
ol-reign-vs-houston-dash-2021-04-16,2qlr4t3keeribmoqou01b2eqc,2021 Challenge Cup
nj-ny-gotham-fc-vs-north-carolina-courage-2021-04-20,ecxbjtjbt3358j7c44mug05xw,2021 Challenge Cup
chicago-red-stars-vs-kansas-city-current-2021-04-21,2qnozrhddfkgseq0o64d2entg,2021 Challenge Cup
orlando-pride-vs-washington-spirit-2021-04-21,eczfk9qw2xga5yv7gh03ohkic,2021 Challenge Cup
portland-thorns-fc-vs-ol-reign-2021-04-21,2qppbqo9dlruhhah7azvtb7ys,2021 Challenge Cup
racing-louisville-fc-vs-north-carolina-courage-2021-04-26,ed1ew7ft82oclm6mc4fg1l0d0,2021 Challenge Cup
kansas-city-current-vs-houston-dash-2021-04-26,2qrncw8pa1c856fcq74zpq61g,2021 Challenge Cup
washington-spirit-vs-nj-ny-gotham-fc-2021-04-27,ed3gi2bmeuvofgtdl2pcsvhg4,2021 Challenge Cup
ol-reign-vs-chicago-red-stars-2021-04-27,2qtkmro4s36x8usq5xy20za50,2021 Challenge Cup
north-carolina-courage-vs-orlando-pride-2021-05-01,ed5jtckebgt6iel0peyc5obo4,2021 Challenge Cup
nj-ny-gotham-fc-vs-racing-louisville-fc-2021-05-02,ed7rbcsk79lvvivdpcx9y2710,2021 Challenge Cup
houston-dash-vs-portland-thorns-fc-2021-05-02,2qvu7gkblwof9or9mhd36xqfo,2021 Challenge Cup
kansas-city-current-vs-ol-reign-2021-05-03,2qy39c82ow6537yumadhvpdzo,2021 Challenge Cup
portland-thorns-fc-vs-nj-ny-gotham-fc-2021-05-08,3eqpcb5iwq2ikd78f0tjrm7f8,2021 Challenge Cup
washington-spirit-vs-sky-blue-fc-2020-09-05,21qby3un335kr6fkd062u39w,2020 Fall Series
washington-spirit-vs-chicago-red-stars-2020-09-12,26sztpnxbxc1ole17mfy3qc4,2020 Fall Series
north-carolina-courage-vs-houston-dash-2020-09-12,24uhqjr8riv75yvfbou3soic,2020 Fall Series
north-carolina-courage-vs-orlando-pride-2020-09-19,2b0ecg7njn48bxwoeszt17o4,2020 Fall Series
chicago-red-stars-vs-sky-blue-fc-2020-09-20,2d44gjld2c2ttetc9rdyctg4,2020 Fall Series
portland-thorns-fc-vs-utah-royals-2020-09-20,2f45p3yzjv30d1s64sume044,2020 Fall Series
chicago-red-stars-vs-washington-spirit-2020-09-26,1vngsh7dttko1ybn6gtvczw9g,2020 Fall Series
utah-royals-vs-ol-reign-2020-09-26,1vr9bwyf3cei2o18l92olt8no,2020 Fall Series
houston-dash-vs-orlando-pride-2020-09-26,1vtcw7qg3xj43xiq8u8grltzo,2020 Fall Series
portland-thorns-fc-vs-ol-reign-2020-09-30,28xvw8y55f09ghe40xf7ov10,2020 Fall Series
sky-blue-fc-vs-washington-spirit-2020-10-03,1vvjoj7v9wtt3gdcrad43i9zo,2020 Fall Series
utah-royals-vs-portland-thorns-fc-2020-10-03,1vxncviji17tzqb0yfviqijo4,2020 Fall Series
houston-dash-vs-north-carolina-courage-2020-10-04,1vznzyzjleoybedpkaqxfs74k,2020 Fall Series
orlando-pride-vs-houston-dash-2020-10-09,1w1sxhl2brbkry396vx4uomj8,2020 Fall Series
sky-blue-fc-vs-chicago-red-stars-2020-10-10,1w40hi56rejkjbit4xxpbkems,2020 Fall Series
ol-reign-vs-portland-thorns-fc-2020-10-10,1w649jkznb7waakmh80y8mf4k,2020 Fall Series
orlando-pride-vs-north-carolina-courage-2020-10-17,1w89fc9a6g9qjj0cji1ntr0us,2020 Fall Series
ol-reign-vs-utah-royals-2020-10-17,1waj6uybrkfslnc2q4dmqke1g,2020 Fall Series
north-carolina-courage-vs-portland-thorns-fc-2020-06-27,5b0q3mt6dsc1zo1h840bu0x9m,2020 Challenge Cup
chicago-red-stars-vs-washington-spirit-2020-06-27,bdx9g1mufpprro589wmaqenvu,2020 Challenge Cup
houston-dash-vs-utah-royals-2020-06-30,eagl5m5svy4dt8z5083238qcq,2020 Challenge Cup
ol-reign-vs-sky-blue-fc-2020-06-30,9821t3d5aoqh02mba6365qjje,2020 Challenge Cup
portland-thorns-fc-vs-chicago-red-stars-2020-07-01,s1997vqj5fnyl3rx7b7orgx6,2020 Challenge Cup
washington-spirit-vs-north-carolina-courage-2020-07-01,8beqqt1yv7y4ijacb75gmra7e,2020 Challenge Cup
utah-royals-fc-vs-sky-blue-fc-2020-07-04,6tt65hp7xamvrqa52gb4hj59m,2020 Challenge Cup
houston-dash-vs-ol-reign-2020-07-04,5nhwrzgrapv7yax6vq0eczwbu,2020 Challenge Cup
north-carolina-courage-vs-chicago-red-stars-2020-07-05,49sx0zrraoz1x8wjf3s6tz3oq,2020 Challenge Cup
portland-thorns-fc-vs-washington-spirit-2020-07-05,4r7uxmwox5m3581sdpgn7o50q,2020 Challenge Cup
utah-royals-vs-ol-reign-2020-07-08,5y5pa83a3jxg8n22yqkckonsa,2020 Challenge Cup
sky-blue-fc-vs-houston-dash-2020-07-08,3ab03pc1rjtetyzeixdbxt36y,2020 Challenge Cup
washington-spirit-vs-houston-dash-2020-07-12,dyfrbe486edohbedd29tisy96,2020 Challenge Cup
chicago-red-stars-vs-utah-royals-2020-07-12,e6g0k5bf2vbjxhrnps6ggch9m,2020 Challenge Cup
ol-reign-vs-portland-thorns-fc-2020-07-13,be3xxspk2lnjvnctb92jyhrai,2020 Challenge Cup
sky-blue-fc-vs-north-carolina-courage-2020-07-13,2nphyz3u9z2tirjjitjh80aqy,2020 Challenge Cup
north-carolina-courage-vs-portland-thorns-fc-2020-07-17,740zjzht0i9pnbl804dw9520a,2020 Challenge Cup
houston-dash-vs-utah-royals-2020-07-17,9iuwxjnkx4gec9d8o4uizv4a2,2020 Challenge Cup
washington-spirit-vs-sky-blue-fc-2020-07-18,demav4yxpri1v3sbqglvqny3u,2020 Challenge Cup
ol-reign-vs-chicago-red-stars-2020-07-18,oufdbw1axame3zq9obfq6wyy,2020 Challenge Cup
houston-dash-vs-portland-thorns-fc-2020-07-22,eoh64vbxyw5pvhdrybxgmotpm,2020 Challenge Cup
chicago-red-stars-vs-sky-blue-fc-2020-07-22,1nd165ndk9siievgpjt8fzqzu,2020 Challenge Cup
houston-dash-vs-chicago-red-stars-2020-07-26,77kxnrb18ee48ktcn95cyp756,2020 Challenge Cup
north-carolina-courage-vs-chicago-red-stars-2019-04-13,3xix6u2qcgvm4pvgqydh0sm0a,2019
washington-spirit-vs-sky-blue-fc-2019-04-13,3xw5eqkleh43991hb7hxy352i,2019
orlando-pride-vs-portland-thorns-fc-2019-04-14,3ya6x7vo5x69yymm1vgtk3qsq,2019
houston-dash-vs-reign-fc-2019-04-14,3yzx11amqmkveyddz4djj9boq,2019
north-carolina-courage-vs-orlando-pride-2019-04-17,3zf6ndyolx8nmouz6ehk3mwru,2019
chicago-red-stars-vs-portland-thorns-fc-2019-04-20,3zvra6w77cu3qaxovc79r65wq,2019
sky-blue-fc-vs-houston-dash-2019-04-20,40kw2htw957syinn5by0ce99m,2019
utah-royals-fc-vs-washington-spirit-2019-04-20,40x9we6jzubisxo5btn4pzyi2,2019
reign-fc-vs-orlando-pride-2019-04-21,41pjkfovjf64spe130ru32hyi,2019
orlando-pride-vs-utah-royals-fc-2019-04-27,422cmisea0fzrej2vf6ulfhbe,2019
chicago-red-stars-vs-reign-fc-2019-04-28,42gy6ytyvlatj6bvmakf81nqi,2019
sky-blue-fc-vs-portland-thorns-fc-2019-04-28,43805nit7acq4a7rv4tbmdvfu,2019
houston-dash-vs-north-carolina-courage-2019-04-28,42osni780vrgx690plwdcagkq,2019
utah-royals-fc-vs-chicago-red-stars-2019-05-03,43wp4ycxhgqx5agha7g977xwq,2019
washington-spirit-vs-reign-fc-2019-05-04,44s95pk3v6x8x0slbn6rdjmne,2019
north-carolina-courage-vs-sky-blue-fc-2019-05-04,44b6aursv2qwoely739mq860a,2019
houston-dash-vs-orlando-pride-2019-05-05,44y7v3ypl2g4bjjduq9mgfy3u,2019
sky-blue-fc-vs-washington-spirit-2019-05-11,45ob9hgnhjpok6kh6nx3fbsyy,2019
utah-royals-fc-vs-houston-dash-2019-05-11,46g8d7h3eka994oj3c72886ei,2019
orlando-pride-vs-portland-thorns-fc-2019-05-11,47j0fpkayto0fsosfd5499j6y,2019
chicago-red-stars-vs-north-carolina-courage-2019-05-12,488vj0vcnbm43rux5thsmwzmy,2019
reign-fc-vs-sky-blue-fc-2019-05-18,48pwqob6g27343i175trf6pnu,2019
washington-spirit-vs-portland-thorns-fc-2019-05-18,4953wwlpcb46qpkohl2fgakiy,2019
north-carolina-courage-vs-utah-royals-fc-2019-05-19,49km253yod32hl1u8qbh9xh7u,2019
houston-dash-vs-chicago-red-stars-2019-05-19,49zfyjkb12bdykae26tco0o6i,2019
sky-blue-fc-vs-portland-thorns-fc-2019-05-25,4a6x103vzmq1800jgqrxw4dpm,2019
utah-royals-fc-vs-orlando-pride-2019-05-25,4ajih8h2k7c12wz00igtnba0a,2019
chicago-red-stars-vs-washington-spirit-2019-05-26,4ap40t2d9c7kkfjqhcp4m0uwa,2019
reign-fc-vs-north-carolina-courage-2019-05-27,4b1mjxjfc2tezrqkkr53dk8ru,2019
washington-spirit-vs-utah-royals-fc-2019-06-01,4b7fdxp790bxkjfrxws8wamwa,2019
orlando-pride-vs-north-carolina-courage-2019-06-01,4bluz7da0eg6f3ik418hrxn56,2019
reign-fc-vs-houston-dash-2019-06-02,4c1wf8ybue5wj5sb6rxcw5jl6,2019
portland-thorns-fc-vs-chicago-red-stars-2019-06-02,4chuylsmksosy3nbbfziulega,2019
north-carolina-courage-vs-portland-thorns-fc-2019-06-15,4dh6r4qjl6s7jttc58emj0x2i,2019
houston-dash-vs-orlando-pride-2019-06-15,4dwkuulldzc8a93yc1174zhbe,2019
reign-fc-vs-washington-spirit-2019-06-15,4cz2l7dvrgninqm38uagl1e22,2019
utah-royals-fc-vs-sky-blue-fc-2019-06-15,4d4vgfpopczrc4585ve7x2eei,2019
portland-thorns-fc-vs-utah-royals-fc-2019-06-21,4e9dioyygtjsye16ml6ki860a,2019
sky-blue-fc-vs-orlando-pride-2019-06-22,4f1j5qecarg7y6kkx3cgyd9be,2019
washington-spirit-vs-houston-dash-2019-06-22,4fgs8j5sl2qmacs3e8x84qi5m,2019
chicago-red-stars-vs-reign-fc-2019-06-23,4fx3zqsegy59kfkp0s2lq0wh6,2019
utah-royals-fc-vs-reign-fc-2019-06-28,4g82yqs6ayb2rhc4il4gzw1gq,2019
washington-spirit-vs-north-carolina-courage-2019-06-29,4gka6y639vsf4282cmugl8296,2019
houston-dash-vs-portland-thorns-fc-2019-06-29,4gw64r8thl7mwzcm6tkhl5kyy,2019
orlando-pride-vs-chicago-red-stars-2019-06-30,4h0wmbbz7m405z85nqxol4tbe,2019
north-carolina-courage-vs-houston-dash-2019-07-05,4iyvolk1i2w9y5v5py11ezwq2,2019
portland-thorns-fc-vs-reign-fc-2019-07-05,4i4dm6eb8njelf0rn9qcriaui,2019
chicago-red-stars-vs-sky-blue-fc-2019-07-06,4kf22m47xiba6wv9fno114acq,2019
orlando-pride-vs-washington-spirit-2019-07-06,4ju9l1teg6pw935wz8l6959wq,2019
sky-blue-fc-vs-utah-royals-fc-2019-07-12,4ksqo1to8pelrixobr5uftap6,2019
north-carolina-courage-vs-reign-fc-2019-07-13,4l8v6o8oppppv2mfgp4gc1sh6,2019
houston-dash-vs-chicago-red-stars-2019-07-13,4lq3qx4nz31dt6kvk6lrm9b3e,2019
portland-thorns-fc-vs-orlando-pride-2019-07-14,4m77gomxptz7905ryznos4rxm,2019
utah-royals-fc-vs-portland-thorns-fc-2019-07-19,4mcmj69jf0dtrsx874i890xgq,2019
orlando-pride-vs-sky-blue-fc-2019-07-20,4n1l0ifn0sm3zgd7i9z7kqsfe,2019
washington-spirit-vs-houston-dash-2019-07-20,4mjcxw4ce7xj8kquzc67rhvu2,2019
chicago-red-stars-vs-north-carolina-courage-2019-07-21,4nha8kbwric4z0qxvl2t2ac8a,2019
sky-blue-fc-vs-washington-spirit-2019-07-24,4o6347yttqwtd4m5olp4l9tgq,2019
portland-thorns-fc-vs-houston-dash-2019-07-24,4nxs3mok1y9mebirysgmrlroq,2019
utah-royals-fc-vs-north-carolina-courage-2019-07-27,4ow4v8s9ctiaftlhvg4wpqtt6,2019
reign-fc-vs-chicago-red-stars-2019-07-28,4peagngo3hhredeanv3slokfe,2019
houston-dash-vs-sky-blue-fc-2019-07-28,4ps2snxnnktgvmchwn6fnbre2,2019
houston-dash-vs-reign-fc-2019-08-02,4pzltem27zv9dkc9ca9oqgju2,2019
north-carolina-courage-vs-washington-spirit-2019-08-03,4qhltrdi9049cxtvt3a2fg4mi,2019
chicago-red-stars-vs-utah-royals-fc-2019-08-03,4rjgk3g4910xqgr3gbz57fhpm,2019
portland-thorns-fc-vs-sky-blue-fc-2019-08-03,4qykwn968ccn3s68hpc7szsdm,2019
reign-fc-vs-portland-thorns-fc-2019-08-07,4rvcohkrmmend03fdcy4hzdyi,2019
utah-royals-fc-vs-sky-blue-fc-2019-08-07,4s92f3k6x8p4999oa67i5qmp6,2019
washington-spirit-vs-chicago-red-stars-2019-08-10,4t2ij6oh2d8j70mce32dae5pm,2019
orlando-pride-vs-houston-dash-2019-08-10,4tlrs5ag7intpq51cf67irl9m,2019
portland-thorns-fc-vs-north-carolina-courage-2019-08-11,4u3txzuuu5fllldn3ogcz6uei,2019
reign-fc-vs-utah-royals-fc-2019-08-11,4ugidx57jmysh2ngrxqvhtpbe,2019
sky-blue-fc-vs-chicago-red-stars-2019-08-14,4vawos4b4lzm18xjlao45b1pm,2019
orlando-pride-vs-utah-royals-fc-2019-08-17,4wlazftton2xw96won1hy0okq,2019
portland-thorns-fc-vs-washington-spirit-2019-08-17,4wd96ntaoe24m1dd9ago33y3u,2019
sky-blue-fc-vs-reign-fc-2019-08-18,4wrkad8w4kdqv8tb3c93pd5ka,2019
washington-spirit-vs-utah-royals-fc-2019-08-21,4xkd0u4neyaxmveyz8vbfv4a2,2019
chicago-red-stars-vs-orlando-pride-2019-08-21,4wznxaodmpqnrkcjkomur9tuy,2019
north-carolina-courage-vs-reign-fc-2019-08-24,4ycex0c46wf8dclkz59okdrvu,2019
washington-spirit-vs-orlando-pride-2019-08-24,4yj2mrokvx4etghw6b3r486ei,2019
houston-dash-vs-sky-blue-fc-2019-08-24,4yxfriw5wtp6xki3qge50zt62,2019
portland-thorns-fc-vs-chicago-red-stars-2019-08-25,4zemxcncjb3yfakcyensd0qcq,2019
utah-royals-fc-vs-portland-thorns-fc-2019-09-06,50d7eo68cyz7vjzhgjbwlsoyy,2019
sky-blue-fc-vs-north-carolina-courage-2019-09-07,51l487lsae4nkyasotjm81f1m,2019
reign-fc-vs-orlando-pride-2019-09-07,50u9fazlpycaxlfy3pnt4w0h6,2019
chicago-red-stars-vs-houston-dash-2019-09-08,51xtgsqw47vokc7q7tbnejsru,2019
orlando-pride-vs-chicago-red-stars-2019-09-11,52wdr6ez6blx5f04wzuclfiwa,2019
portland-thorns-fc-vs-north-carolina-courage-2019-09-11,52g23ozwl1i4b60x8rliogoyy,2019
houston-dash-vs-utah-royals-fc-2019-09-13,53cpek7gt9go70spu0zdrgyne,2019
north-carolina-courage-vs-orlando-pride-2019-09-14,53si6odiyip3h4buf76xxzw4q,2019
washington-spirit-vs-reign-fc-2019-09-14,545aqr1l21dv31njmlzdoj9ey,2019
sky-blue-fc-vs-chicago-red-stars-2019-09-15,54brd9faw8b5ir7idn806hmju,2019
north-carolina-courage-vs-houston-dash-2019-09-17,4vob4b1iki9qd7obpddytbxbe,2019
chicago-red-stars-vs-washington-spirit-2019-09-21,571ir5mm9khog1olhw6deqs16,2019
utah-royals-fc-vs-north-carolina-courage-2019-09-21,57919xsoxkdr8uq1t2848jmui,2019
reign-fc-vs-sky-blue-fc-2019-09-21,55ksv85rtqayhe4m494lmm63u,2019
portland-thorns-fc-vs-houston-dash-2019-09-21,564lg75udxvzee41apvhuncru,2019
houston-dash-vs-washington-spirit-2019-09-25,57flxtp9ny8w9zhs8ej18v78q,2019
reign-fc-vs-utah-royals-fc-2019-09-25,554l41u1stjyv8gbjacffd17u,2019
washington-spirit-vs-north-carolina-courage-2019-09-28,57txoxxzkuic8cx2b96s2nj3e,2019
chicago-red-stars-vs-utah-royals-fc-2019-09-28,588lpnp4bi6kiwn10v287wjmy,2019
sky-blue-fc-vs-orlando-pride-2019-09-29,58nvl4ydb1hxiv3zu9biwb7fu,2019
reign-fc-vs-portland-thorns-fc-2019-09-29,59085dibcowxdo1tau0vljo8a,2019
orlando-pride-vs-washington-spirit-2019-10-05,4zw93tbf54ftvmh7aass0adey,2019
north-carolina-courage-vs-sky-blue-fc-2019-10-12,59qsy0w7it6adozbqn64e2x62,2019
orlando-pride-vs-reign-fc-2019-10-12,5a8ehfccqm55nssbe09xb1c2y,2019
utah-royals-fc-vs-houston-dash-2019-10-12,5afryetzxviphos7zxndd65ii,2019
portland-thorns-fc-vs-washington-spirit-2019-10-12,59ekrg6g7wrio96xymc56bq0a,2019
north-carolina-courage-vs-reign-fc-2019-10-20,1cywbeuxa2cizb8xk4mxi3ucq,2019
chicago-red-stars-vs-portland-thorns-fc-2019-10-20,1d4nflsg8oxsoap2im2u9s6sq,2019
north-carolina-courage-vs-chicago-red-stars-2019-10-27,4e64tl2gek7q0ydcb6f2vzm96,2019
north-carolina-courage-vs-portland-thorns-fc-2018-03-24,f4l1pv3lna0ti2ahbtj8ktm,2018
orlando-pride-vs-utah-royals-fc-2018-03-24,tbcau993z9oe05icign58q2,2018
seatle-reign-fc-vs-washington-spirit-2018-03-24,132yvstniqpxlanbwn4ne73e,2018
houston-dash-vs-chicago-red-stars-2018-03-25,mjqdismseaf7rp3yrx2wacq,2018
houston-dash-vs-utah-royals-fc-2018-03-30,1n8xdcud53eto5esskz8dv1m,2018
north-carolina-courage-vs-sky-blue-fc-2018-03-31,1avogjno1am2c5mkj5ntzvca,2018
washington-spirit-vs-orlando-pride-2018-03-31,1gcipdz2sez6aded9jbnudey,2018
chicago-red-stars-vs-portland-thorns-fc-2018-03-31,1v90czuixltalvogt7xggep6,2018
utah-royals-fc-vs-chicago-red-stars-2018-04-14,23ifh0wd24wlbn69fsioyc8a,2018
washington-spirit-vs-north-carolina-courage-2018-04-14,28z567nskqlv1hlqmakay73e,2018
sky-blue-fc-vs-seatle-reign-fc-2018-04-15,2gi8k1x9oqj48flgqdxyf2wa,2018
portland-thorns-fc-vs-orlando-pride-2018-04-15,2npdf64bidg1gszhyt4aemay,2018
north-carolina-courage-vs-seatle-reign-fc-2018-04-18,34ur0n33itrjy706iccx41nu,2018
chicago-red-stars-vs-houston-dash-2018-04-18,2u9letgfyxjfcmn7gp88du96,2018
portland-thorns-fc-vs-washington-spirit-2018-04-20,3fr9dp24us85ejfnsv7cyk4q,2018
north-carolina-courage-vs-utah-royals-fc-2018-04-21,3omhennvytaq6huznj7zl9ii,2018
chicago-red-stars-vs-sky-blue-fc-2018-04-21,3y5e22ykr9v9sfzjd7anpawa,2018
orlando-pride-vs-houston-dash-2018-04-22,45jlzrgokleomy95o9onxy7e,2018
houston-dash-vs-north-carolina-courage-2018-04-28,4c19xs95o7kywprng8n6j1wq,2018
washington-spirit-vs-chicago-red-stars-2018-04-28,4hmjwxj4msjsqmnp76pywdii,2018
orlando-pride-vs-seatle-reign-fc-2018-04-28,4nnjycgmg9g78247mzf8leui,2018
utah-royals-fc-vs-portland-thorns-fc-2018-04-28,4sytuvkiw0ef4sl4z7ie1h0q,2018
chicago-red-stars-vs-orlando-pride-2018-05-02,4z074j5m3fdn423fg5j1iwkq,2018
portland-thorns-fc-vs-seatle-reign-fc-2018-05-05,5514wv6ynqxfo6ycj8m6hht6,2018
sky-blue-fc-vs-houston-dash-2018-05-05,5aj5l7x0lwpk01qj165gyo2y,2018
utah-royals-fc-vs-washington-spirit-2018-05-05,5i8g89a80kbxt2nr6trjs416,2018
north-carolina-courage-vs-chicago-red-stars-2018-05-06,5natnoyxo9v8w14gosp0ump6,2018
houston-dash-vs-portland-thorns-fc-2018-05-09,5vfxyijdduo9ei4jgrz4450q,2018
utah-royals-fc-vs-orlando-pride-2018-05-09,618xqpkthbaamy1xvtoy1rai,2018
portland-thorns-fc-vs-orlando-pride-2018-05-12,69xmim4su60jjcvpdb3uw38q,2018
north-carolina-courage-vs-washington-spirit-2018-05-12,6h85snub6mtom0thkv6puzxm,2018
chicago-red-stars-vs-houston-dash-2018-05-12,6qo1z01c6kmx0cbikclrbs6i,2018
seatle-reign-fc-vs-sky-blue-fc-2018-05-12,6xryd727k7lkeagdguzp26i2,2018
utah-royals-fc-vs-houston-dash-2018-05-19,73gh4zzbtyi4icaiham8ookq,2018
washington-spirit-vs-portland-thorns-fc-2018-05-19,7ewshqys1qgg2yolkrquirmy,2018
sky-blue-fc-vs-north-carolina-courage-2018-05-19,792pc52gqe6djnegbq5o42ne,2018
seatle-reign-fc-vs-chicago-red-stars-2018-05-19,7llwpxobn67hl2ryyc7kzhbe,2018
orlando-pride-vs-north-carolina-courage-2018-05-23,7vxrh120k3fie7zi3yp0yo2y,2018
washington-spirit-vs-sky-blue-fc-2018-05-23,81wffl3qv326roon98o8lnje,2018
houston-dash-vs-seatle-reign-fc-2018-05-23,89mnv1jo1kn82o1xjmukhroq,2018
portland-thorns-fc-vs-utah-royals-fc-2018-05-25,8hg582aun3gw27p1b0f2w8ru,2018
chicago-red-stars-vs-orlando-pride-2018-05-26,8qn5xskr842op4yk9d07bdyi,2018
sky-blue-fc-vs-seatle-reign-fc-2018-05-26,8yprg817cl8ac2zsd7g2r7u2,2018
houston-dash-vs-washington-spirit-2018-05-27,98jdtigzr5v72v4t4zevw6zu,2018
portland-thorns-fc-vs-north-carolina-courage-2018-05-30,9fybr157dc9w2whcd9tvgewa,2018
sky-blue-fc-vs-utah-royals-fc-2018-06-02,9zsouounpmozodib1nc1vp7u,2018
washington-spirit-vs-chicago-red-stars-2018-06-02,9pf1hnnet5nvjzbv14m13asq,2018
houston-dash-vs-north-carolina-courage-2018-06-03,a9tklctduwfdlkr7n73f9vfu,2018
seatle-reign-fc-vs-orlando-pride-2018-06-03,aioiyiwm804lsxec7v4sypnu,2018
sky-blue-fc-vs-washington-spirit-2018-06-08,aqdm72bz3hfrl6l4aaq1mp9m,2018
north-carolina-courage-vs-utah-royals-fc-2018-06-16,awu2m3od6i2bnd18sopfhqay,2018
washington-spirit-vs-seatle-reign-fc-2018-06-16,b3e50jjt8eqt3qc3r9600l0q,2018
orlando-pride-vs-sky-blue-fc-2018-06-16,b96l5f38yumor906oq5z2fl6,2018
